SalesDate;CustomerID;ProductID;Quantity;SalesItemId
18.02.2022;5169;30;24.01;93956268
18.02.2022;5169;30;37;93956269
22.02.2022;5169;30;53.22;94057435
22.02.2022;5169;30;53.95;94057436
22.02.2022;5169;30;52.06;94057437
22.02.2022;5169;30;52.27;94057452
22.02.2022;5169;30;42;94057453
23.02.2022;5169;30;34.99;94098895
25.02.2022;5169;30;46.43;94188507
25.02.2022;5169;30;59.07;94188508
25.02.2022;5169;30;53.16;94188509
25.02.2022;5169;30;37;94188510
25.02.2022;5169;30;53.68;94188518
25.02.2022;5169;30;30.07;94188519
25.02.2022;5169;30;35.22;94188520
25.02.2022;5169;30;38;94188521
25.02.2022;5169;30;40.45;94188641
26.02.2022;5169;22;22;94232498
01.03.2022;5169;30;52.94;94303838
01.03.2022;5169;30;44.09;94303839
01.03.2022;5169;30;60;94303840
01.03.2022;5169;30;51.55;94303860
03.03.2022;5169;30;43.09;94385101
03.03.2022;5169;30;55.2;94385102
02.03.2022;5169;30;44;94385103
03.03.2022;5169;30;52.64;94385104
04.03.2022;5169;30;54.24;94452706
04.03.2022;5169;30;53.92;94452707
04.03.2022;5169;30;37.26;94452708
04.03.2022;5169;30;18.38;94452723
04.03.2022;5169;30;45.01;94452724
04.03.2022;5169;30;25.47;94452725
04.03.2022;5169;30;27.36;94452726
04.03.2022;5169;30;29.12;94452897
07.03.2022;5169;30;66.04;94523735
07.03.2022;5169;30;47.23;94523736
08.03.2022;5169;30;43.08;94558625
09.03.2022;5169;30;53.42;94626326
11.03.2022;5169;30;54.14;94698523
11.03.2022;5169;30;35.79;94698524
11.03.2022;5169;30;50.3;94698525
11.03.2022;5169;30;45;94698526
11.03.2022;5169;30;46.79;94698538
11.03.2022;5169;30;52.77;94698539
11.03.2022;5169;30;35.26;94698540
11.03.2022;5169;30;36.46;94698541
11.03.2022;5169;30;65.28;94698736
14.03.2022;5169;30;51.41;94771483
14.03.2022;5169;30;40.43;94771484
15.03.2022;5169;22;27.74;94828022
16.03.2022;5169;30;67.47;94848865
05.01.2022;1824;22;33.17;92463234
07.01.2022;1824;30;62.09;92528548
12.01.2022;1824;30;23.2;92677023
14.01.2022;1824;30;39.15;92750729
17.01.2022;1824;30;67.92;92820542
18.01.2022;1824;22;36.9;92863035
19.01.2022;1824;30;56.17;92901507
19.01.2022;1824;30;48.28;92901520
19.01.2022;1824;30;53.78;92901521
25.01.2022;1824;30;65.69;93110038
25.01.2022;1824;30;77.36;93113997
26.01.2022;1824;30;54.76;93153273
28.01.2022;1824;30;55.3;93232204
01.02.2022;1824;30;68.3;93343772
01.02.2022;1824;22;35.54;93351761
02.02.2022;1824;30;42.41;93381724
03.02.2022;1824;30;63;93407835
07.02.2022;1824;30;54.42;93588909
10.02.2022;1824;30;58.03;93667902
10.02.2022;1824;30;50.87;93667912
18.09.2020;2027;30;62.29;76532542
18.09.2020;2027;30;49.27;76532543
24.09.2020;2027;30;87.37;76745292
25.09.2020;2027;30;54.35;76804452
28.09.2020;2027;30;58.49;76870286
01.10.2020;2027;22;32.7;76981528
03.10.2020;2027;22;27.95;77083369
03.10.2020;2027;22;43.2;77083370
06.10.2020;2027;30;67.66;77181680
07.10.2020;2027;22;47.36;77205255
08.10.2020;2027;30;51.44;77246854
08.10.2020;2027;30;65.76;77246855
08.10.2020;2027;30;78.6;77246856
09.10.2020;2027;22;44.15;77309751
12.10.2020;2027;30;57.49;77381506
12.10.2020;2027;30;69.06;77381507
16.10.2020;2027;30;66.06;77536653
19.10.2020;2027;30;68.88;77617748
23.10.2020;2027;30;82.95;77802175
24.10.2020;2027;22;45.1;77830090
27.10.2020;2027;30;73.03;77894907
03.11.2020;2027;30;60.19;78133382
05.11.2020;2027;22;49.98;78211466
09.11.2020;2027;30;74.82;78328821
09.11.2020;2027;30;77.57;78328822
13.11.2020;2027;30;47.56;78495228
18.11.2020;2027;30;70.86;78633835
25.11.2020;2027;22;47.97;78888857
27.11.2020;2027;30;67.05;78974139
02.12.2020;2027;22;48.22;79122260
07.12.2020;2027;30;18.15;79285601
07.12.2020;2027;30;77.15;79285602
07.12.2020;2027;30;58.68;79285603
10.12.2020;2027;30;59.53;79407056
11.12.2020;2027;30;76.68;79451650
16.12.2020;2027;22;47.76;79614585
17.12.2020;2027;30;12.72;79657218
18.12.2020;2027;30;69.92;79701663
21.12.2020;2027;30;55.62;79779956
21.12.2020;2027;30;82.63;79779957
08.01.2021;2027;30;63.91;80195637
11.01.2021;2027;22;48.48;80269610
18.01.2021;2027;30;48.27;80475364
22.01.2021;2027;30;61.97;80664503
01.02.2021;2027;30;24.96;80934889
01.02.2021;2027;30;60.32;80934890
02.02.2021;2027;22;48.35;80966550
08.02.2021;2027;30;56.26;81155609
11.02.2021;2027;30;32.59;81278901
17.02.2021;2027;30;49.94;81458189
22.02.2021;2027;30;33.71;81615038
22.02.2021;2027;30;48.84;81615039
25.02.2021;2027;22;46.66;81735737
01.03.2021;2027;30;35.08;81850318
12.03.2021;2027;30;53.57;82284650
15.03.2021;2027;30;31.35;82334283
15.03.2021;2027;30;36.48;82334284
15.03.2021;2027;30;61.25;82334285
19.03.2021;2027;30;58.86;82521004
19.03.2021;2027;30;54.05;82521005
22.03.2021;2027;30;31.3;82566692
24.03.2021;2027;22;49.67;82651322
24.03.2021;2027;30;48.01;82651323
31.03.2021;2027;30;53.47;82908852
10.04.2021;2027;22;47.9;83194357
12.04.2021;2027;30;54.12;83224588
12.04.2021;2027;30;58.04;83224589
16.04.2021;2027;30;41.71;83385068
19.04.2021;2027;30;28.42;83461429
16.04.2021;2027;30;46.28;83500060
21.04.2021;2027;30;62.88;83540241
26.04.2021;2027;30;37.16;83704735
27.04.2021;2027;30;59.33;83758137
30.04.2021;2027;30;41.71;83893574
03.05.2021;2027;30;55.02;83937974
06.05.2021;2027;30;37.31;84053115
07.05.2021;2027;22;48.99;84096559
11.05.2021;2027;30;48.61;84216117
20.05.2021;2027;30;67.54;84516541
21.05.2021;2027;30;42.69;84580516
22.05.2021;2027;22;48.12;84604761
26.05.2021;2027;30;65.51;84723338
28.05.2021;2027;22;50.06;84810762
01.06.2021;2027;22;49.24;84896201
31.05.2021;2027;30;64.28;84896202
09.06.2021;2027;30;69.04;85195802
11.06.2021;2027;30;53.43;85286994
21.06.2021;2027;35;47.53;85656813
21.06.2021;2027;30;40.82;85656814
25.06.2021;2027;22;48.17;85805948
25.06.2021;2027;30;39.34;85805949
26.06.2021;2027;30;59.6;85857290
02.07.2021;2027;30;42.43;86082623
05.07.2021;2027;30;38.35;86148484
11.07.2021;2027;22;49.98;86372467
12.07.2021;2027;30;44.28;86393615
12.07.2021;2027;30;69.98;86393616
16.07.2021;2027;30;55.05;86558217
20.07.2021;2027;22;52.89;86690768
21.07.2021;2027;30;40.4;86716407
21.07.2021;2027;30;46.44;86716408
25.07.2021;2027;22;32.7;86859612
27.07.2021;2027;30;45.97;86916849
27.07.2021;2027;30;48.18;86916851
02.08.2021;2027;30;40.75;87109663
02.08.2021;2027;30;39.5;87109664
02.08.2021;2027;30;49.49;87190732
05.08.2021;2027;30;44.84;87219895
06.08.2021;2027;30;67.01;87278553
09.08.2021;2027;30;52.16;87332333
09.08.2021;2027;30;57.33;87332334
14.08.2021;2027;30;60.05;87529855
16.08.2021;2027;30;55.6;87562460
19.08.2021;2027;30;73.26;87668649
30.08.2021;2027;30;61.09;88045907
30.08.2021;2027;30;42.4;88045908
01.09.2021;2027;22;33.1;88081703
03.09.2021;2027;30;52.83;88177117
03.09.2021;2027;30;45.28;88177118
10.09.2021;2027;30;69.24;88413151
11.09.2021;2027;30;55.6;88473364
17.09.2021;2027;30;58.13;88657015
17.09.2021;2027;30;59.99;88657016
23.09.2021;2027;30;70.61;88831822
25.09.2021;2027;30;46.3;88911392
16.03.2022;5169;30;51.23;94848866
16.03.2022;5169;30;52.48;94848880
17.03.2022;5169;30;46.62;94893706
17.03.2022;5169;30;49.8;94893707
17.03.2022;5169;30;58.85;94893716
18.03.2022;5169;30;25.65;94965636
18.03.2022;5169;30;33.93;94965637
18.03.2022;5169;30;14.56;94965638
18.03.2022;5169;30;26.03;94965658
18.03.2022;5169;30;11.47;94965659
18.03.2022;5169;30;43.51;94965660
18.03.2022;5169;30;26.79;94965906
21.03.2022;5169;30;44.64;95036055
22.03.2022;5169;30;42.97;95072015
22.03.2022;5169;30;56;95072016
22.03.2022;5169;30;58.02;95072027
23.03.2022;5169;30;55.98;95117513
24.03.2022;5169;30;47.52;95208636
24.03.2022;5169;30;48.11;95208637
24.03.2022;5169;30;43.43;95208638
25.03.2022;5169;30;51.8;95228102
25.03.2022;5169;30;56.25;95228103
25.03.2022;5169;30;41.93;95228104
25.03.2022;5169;30;50.1;95228118
25.03.2022;5169;30;21.7;95228119
25.03.2022;5169;30;25.93;95228287
28.03.2022;5169;30;33.09;95264929
28.03.2022;5169;30;38.25;95264941
29.03.2022;5169;30;48.55;95306973
29.03.2022;5169;30;57.94;95306986
29.03.2022;5169;30;55.13;95307172
30.03.2022;5169;30;41.81;95390596
30.03.2022;5169;30;37.46;95390616
01.04.2022;5169;30;48.44;95443473
01.04.2022;5169;30;37.47;95443474
01.04.2022;5169;30;52.57;95443476
01.04.2022;5169;30;51.44;95443477
01.04.2022;5169;30;25.34;95443498
31.03.2022;5169;30;32.73;95443499
31.03.2022;5169;30;49.76;95443500
01.04.2022;5169;30;22.11;95443831
04.04.2022;5169;30;50.75;95531846
04.04.2022;5169;30;50;95531862
05.04.2022;5169;30;52.5;95572262
06.04.2022;5169;30;52.55;95604257
06.04.2022;5169;30;40;95604270
06.04.2022;5169;30;60.35;95604446
07.04.2022;5169;30;56.31;95655802
08.04.2022;5169;30;46.06;95698423
08.04.2022;5169;30;33.76;95698424
08.04.2022;5169;30;50;95698425
08.04.2022;5169;30;46.69;95698426
08.04.2022;5169;30;30;95698439
08.04.2022;5169;30;55.14;95698440
08.04.2022;5169;30;35.47;95698441
11.04.2022;5169;30;43.67;95754568
11.04.2022;5169;30;40.32;95754569
12.04.2022;5169;30;51.6;95796426
13.04.2022;5169;30;43.24;95849031
14.04.2022;5169;30;23.47;95903360
14.04.2022;5169;30;41.22;95903361
14.04.2022;5169;30;64.59;95903362
14.04.2022;5169;30;38.72;95903380
14.04.2022;5169;30;47.56;95903381
14.04.2022;5169;30;26.7;95903382
14.04.2022;5169;30;57.45;95903383
14.04.2022;5169;30;39.22;95903384
14.04.2022;5169;30;39.01;95903539
16.04.2022;5169;30;41.5;95943958
16.04.2022;5169;30;38.13;95943959
17.04.2022;5169;30;50.7;95964242
17.04.2022;5169;30;28.02;95964243
19.04.2022;5169;30;42.66;96016365
20.04.2022;5169;30;57.71;96055560
21.04.2022;5169;30;49.06;96101666
22.04.2022;5169;30;53.09;96126739
22.04.2022;5169;30;39.71;96126740
22.04.2022;5169;30;55.31;96126753
22.04.2022;5169;30;50.43;96126754
22.04.2022;5169;30;57;96126756
22.04.2022;5169;30;50.24;96126757
22.04.2022;5169;30;26.39;96126931
23.04.2022;5169;30;40.69;96166394
24.04.2022;5169;30;56.84;96176781
26.04.2022;5169;30;36.71;96245542
27.04.2022;5169;30;49.78;96283478
27.04.2022;5169;30;43.25;96283479
27.04.2022;5169;30;46.59;96283480
26.04.2022;5169;30;37;96283504
28.04.2022;5169;30;57.87;96324077
28.04.2022;5169;30;31.82;96324082
28.04.2022;5169;30;52.01;96324083
29.04.2022;5169;30;25.41;96398610
29.04.2022;5169;30;52.59;96398611
29.04.2022;5169;30;24.31;96398612
29.04.2022;5169;30;52.99;96398631
29.04.2022;5169;30;36.79;96398632
29.04.2022;5169;30;34.69;96398803
02.05.2022;5169;30;42.45;96450287
03.05.2022;5169;30;45.04;96491843
03.05.2022;5169;30;40.79;96491861
15.09.2020;13091;30;68.31;76405166
16.09.2020;13091;30;44;76451057
17.09.2020;13091;35;59.97;76490619
17.09.2020;13091;30;262.2;76491470
18.09.2020;13091;30;70.67;76535026
21.09.2020;13091;30;11.22;76623241
22.09.2020;13091;22;17.08;76664077
22.09.2020;13091;30;47.8;76664587
24.09.2020;13091;22;32.89;76743115
24.09.2020;13091;30;46.37;76749417
28.09.2020;13091;30;66.3;76872473
05.10.2020;13091;30;62.16;77126192
08.10.2020;13091;30;47.5;77249138
08.10.2020;13091;30;46.2;77250909
13.10.2020;13091;30;62.12;77432257
15.10.2020;13091;30;67.61;77498321
16.10.2020;13091;30;60.97;77539184
16.10.2020;13091;30;29.85;77541081
16.10.2020;13091;30;37.07;77541082
21.10.2020;13091;22;32.28;77695899
21.10.2020;13091;22;30.61;77699673
21.10.2020;13091;30;57.07;77700177
24.10.2020;13091;35;58.39;77830747
30.10.2020;13091;30;260.16;78048616
30.10.2020;13091;30;76.34;78053143
30.10.2020;13091;30;69.11;78053144
30.10.2020;13091;30;45.24;78054988
31.10.2020;13091;35;55.6;78070527
02.11.2020;13091;30;42.9;78101937
05.11.2020;13091;30;64.6;78213679
09.11.2020;13091;30;67.89;78330955
09.11.2020;13091;30;43.73;78332712
10.11.2020;13091;30;60.85;78367803
11.11.2020;13091;30;56.79;78412865
14.11.2020;13091;22;34.97;78522021
16.11.2020;13091;30;57.5;78560556
16.11.2020;13091;30;42.63;78562248
18.11.2020;13091;30;57.09;78635956
19.11.2020;13091;30;67.2;78689727
23.11.2020;13091;35;64.7;78807790
24.11.2020;13091;30;64.06;78838730
24.11.2020;13091;30;43.31;78840460
25.11.2020;13091;30;71.97;78891010
30.11.2020;13091;30;64.39;79085428
27.09.2021;2027;30;31.48;88945695
03.10.2021;2027;22;12.75;89249975
06.10.2021;2027;30;66.05;89352156
11.10.2021;2027;30;45.6;89537004
22.10.2021;2027;30;58.67;89976733
29.10.2021;2027;30;65.71;90216200
02.11.2021;2027;30;56.24;90317798
08.11.2021;2027;30;49.98;90526091
08.11.2021;2027;30;55.1;90526092
15.11.2021;2027;30;90.02;90790131
19.11.2021;2027;30;69.61;90978413
24.11.2021;2027;30;78.32;91097342
30.11.2021;2027;30;56.27;91356922
02.12.2021;2027;30;38.49;91400301
06.12.2021;2027;30;63.48;91528010
10.12.2021;2027;22;45.94;91717858
14.12.2021;2027;30;53.76;91818235
17.12.2021;2027;22;49.77;91983001
20.12.2021;2027;30;54.53;92057314
21.12.2021;2027;30;61.13;92093266
23.12.2021;2027;30;66.63;92167436
05.01.2022;2027;30;69.91;92454397
10.01.2022;2027;22;46.72;92590399
17.01.2022;2027;30;67.35;92813267
18.01.2022;2027;22;43.56;92851951
21.01.2022;2027;30;53.2;92975695
27.01.2022;2027;30;61.06;93224472
31.01.2022;2027;30;31.86;93329714
31.01.2022;2027;30;34.43;93329715
03.02.2022;2027;30;36.22;93400463
06.02.2022;2027;30;44.43;93490040
07.02.2022;2027;22;25.92;93534780
07.02.2022;2027;30;62.14;93534781
10.02.2022;2027;30;67.56;93660390
13.02.2022;2027;22;51.08;93757066
15.02.2022;2027;30;49.41;93812464
15.02.2022;2027;30;52.17;93812465
25.02.2022;2027;30;51.43;94175517
01.03.2022;2027;30;76.18;94279011
04.03.2022;2027;30;41.6;94438426
06.03.2022;2027;30;34.32;94484521
07.03.2022;2027;22;44.82;94510215
10.03.2022;2027;22;44.88;94644586
17.03.2022;2027;22;26.14;94880651
18.03.2022;2027;30;43;94945772
20.03.2022;2027;22;25.02;94990787
20.03.2022;2027;22;47.27;94990788
16.03.2022;2027;30;40.25;95060205
25.03.2022;2027;30;70.43;95215786
28.03.2022;2027;30;59.77;95252730
31.03.2022;2027;22;47.69;95417716
01.04.2022;2027;30;47.95;95417717
04.04.2022;2027;30;58.48;95518876
11.04.2022;2027;30;50.27;95741863
13.04.2022;2027;30;54.53;95836234
21.04.2022;2027;30;55.73;96089615
22.04.2022;2027;30;55.34;96113219
23.04.2022;2027;30;19.22;96160275
27.04.2022;2027;22;42.24;96264152
02.05.2022;2027;30;59.6;96437573
15.09.2020;9403;22;48.95;76396747
28.09.2020;9403;30;73.39;76867655
28.09.2020;9403;30;67.07;76867656
01.10.2020;9403;22;46.57;76976141
01.10.2020;9403;30;65.87;76976142
07.10.2020;9403;22;15.98;77205615
12.10.2020;9403;22;50.59;77381882
14.10.2020;9403;22;35.64;77453079
21.10.2020;9403;30;64.27;77695415
23.10.2020;9403;22;33.8;77802514
02.11.2020;9403;30;69.74;78097321
02.11.2020;9403;22;43.49;78100199
09.11.2020;9403;30;60.86;78326370
10.11.2020;9403;22;38.19;78366035
19.11.2020;9403;22;45.17;78685184
23.11.2020;9403;22;23.2;78806693
25.11.2020;9403;30;67.04;78886348
30.11.2020;9403;30;65.6;79075743
02.12.2020;9403;22;36.83;79122604
06.12.2020;9403;30;72.01;79265983
17.12.2020;9403;30;66.01;79654856
18.12.2020;9403;30;81.8;79699179
18.12.2020;9403;30;63.14;79699180
19.12.2020;9403;30;72.27;79745342
19.12.2020;9403;22;37.87;79746418
23.12.2020;9403;22;51.43;79853577
18.01.2021;9403;22;47.9;80475678
19.01.2021;9403;22;40.85;80511007
20.01.2021;9403;30;63.41;80548354
21.01.2021;9403;30;64.85;80587947
06.02.2021;9403;22;38.48;81131008
06.02.2021;9403;22;35.38;81131009
08.02.2021;9403;22;44.2;81155912
12.02.2021;9403;30;68.16;81305206
16.02.2021;9403;30;70.73;81414481
19.02.2021;9403;30;81.97;81538967
19.02.2021;9403;30;62.37;81538968
20.02.2021;9403;30;76.22;81587631
22.02.2021;9403;22;41.13;81615363
24.02.2021;9403;30;77.42;81693867
01.03.2021;9403;30;67.02;81847344
09.03.2021;9403;30;61.69;82152698
12.03.2021;9403;22;51.6;82285058
16.03.2021;9403;30;64.6;82365272
22.03.2021;9403;22;33.46;82567015
24.03.2021;9403;22;37.2;82651624
26.03.2021;9403;30;68.38;82726631
26.03.2021;9403;22;25.48;82729327
31.03.2021;9403;30;69.6;82904203
08.04.2021;9403;30;70.96;83108090
09.04.2021;9403;30;71.55;83168688
15.04.2021;9403;22;43.67;83365273
21.04.2021;9403;22;5.56;83538103
27.04.2021;9403;30;64.02;83755975
05.05.2021;9403;30;65.99;84009867
06.05.2021;9403;22;33.1;84053437
10.05.2021;9403;22;5;84192434
12.05.2021;9403;22;37.92;84257983
13.05.2021;9403;22;38.68;84300007
20.05.2021;9403;30;77.62;84514353
25.05.2021;9403;30;65.32;84657307
01.06.2021;9403;22;46.55;84896814
04.06.2021;9403;30;51.51;85049856
18.06.2021;9403;22;33.37;85550156
18.06.2021;9403;22;34.22;85550157
24.06.2021;9403;22;23.44;85762189
28.06.2021;9403;30;63.7;85891661
01.07.2021;9403;30;67.91;86009373
02.07.2021;9403;22;22;86082978
02.07.2021;9403;30;68.7;86082979
24.07.2021;9403;22;31.05;86824959
04.08.2021;9403;30;34.75;87196095
06.08.2021;9403;30;63.26;87287633
11.08.2021;9403;22;36.5;87406766
14.08.2021;9403;30;76.15;87532620
15.08.2021;9403;22;33.17;87542081
17.08.2021;9403;30;82.77;87600457
19.08.2021;9403;30;70.64;87673968
02.09.2021;9403;30;63.45;88157743
10.09.2021;9403;30;66.71;88425215
13.09.2021;9403;22;37.76;88500894
22.09.2021;9403;30;62.52;88799943
23.09.2021;9403;22;28.12;88837783
25.09.2021;9403;30;48.04;88914083
30.09.2021;9403;30;65.38;89190698
30.11.2020;13091;30;34.36;79085429
02.12.2020;13091;30;64.04;79124381
03.12.2020;13091;30;41.11;79167131
07.12.2020;13091;30;66.87;79287789
09.12.2020;13091;35;67.73;79365992
14.12.2020;13091;30;62.6;79552166
14.12.2020;13091;30;49.05;79552167
15.12.2020;13091;22;33.83;79592292
15.12.2020;13091;30;47.27;79598174
16.12.2020;13091;30;64.3;79615987
18.12.2020;13091;30;74.87;79703924
18.12.2020;13091;30;46.99;79703925
19.12.2020;13091;35;69.73;79746856
21.12.2020;13091;22;34.2;79781356
21.12.2020;13091;30;62.46;79781760
31.12.2020;13091;35;62.18;80026554
04.01.2021;13091;30;261.74;80078011
05.01.2021;13091;30;40.98;80096925
06.01.2021;13091;30;57.05;80138898
14.01.2021;13091;30;58.98;80365415
14.01.2021;13091;30;71.98;80365416
15.01.2021;13091;35;69.28;80417691
15.01.2021;13091;30;33.51;80418401
15.01.2021;13091;30;44.89;80419956
18.01.2021;13091;30;62.34;80477283
18.01.2021;13091;30;110.56;80479145
19.01.2021;13091;30;65.39;80514812
25.01.2021;13091;30;45.07;80706365
26.01.2021;13091;35;49.97;80742436
29.01.2021;13091;30;39.42;80855668
02.02.2021;13091;30;40.98;80969955
04.02.2021;13091;30;67.41;81044167
09.02.2021;13091;30;58.56;81191307
10.02.2021;13091;35;36.67;81229134
15.02.2021;13091;30;37.04;81391130
15.02.2021;13091;30;65.13;81391131
17.02.2021;13091;35;66.52;81459460
18.02.2021;13091;30;51.61;81498500
19.02.2021;13091;22;36.74;81539383
23.02.2021;13091;30;45.9;81657410
24.02.2021;13091;30;52.81;81697959
24.02.2021;13091;30;77.16;81697960
01.03.2021;13091;35;64.81;81852073
01.03.2021;13091;30;61.02;81852968
03.03.2021;13091;30;67.85;81939409
04.03.2021;13091;30;73.58;81979143
05.03.2021;13091;30;43.32;82040740
11.03.2021;13091;30;202.97;82211907
11.03.2021;13091;30;63.84;82215628
12.03.2021;13091;22;37.79;82282428
12.03.2021;13091;35;66.24;82286170
15.03.2021;13091;30;44.64;82337868
16.03.2021;13091;30;41.95;82369430
21.03.2021;13091;35;63.08;82552263
22.03.2021;13091;30;63.14;82568635
26.03.2021;13091;30;44.96;82732882
27.03.2021;13091;22;33.55;82767345
28.03.2021;13091;35;67.94;82788690
30.03.2021;13091;30;86.94;82872713
01.04.2021;13091;30;263.09;82905098
31.03.2021;13091;30;50.45;82913051
31.03.2021;13091;30;67.57;82913052
05.04.2021;13091;30;69.38;83017727
07.04.2021;13091;22;35.96;83087862
07.04.2021;13091;30;66.79;83090780
12.04.2021;13091;30;44.15;83228056
15.04.2021;13091;30;60.01;83366953
18.04.2021;13091;35;62.47;83444691
19.04.2021;13091;30;24.84;83463351
21.04.2021;13091;30;58.32;83542099
26.04.2021;13091;35;62.27;83705995
26.04.2021;13091;30;61.82;83706720
30.04.2021;13091;30;65.52;83896280
30.04.2021;13091;30;45.92;83898332
03.05.2021;13091;22;36.16;83936171
04.05.2021;13091;30;57.06;83993655
05.05.2021;13091;30;64.92;84013864
07.05.2021;13091;35;69.06;84097920
10.05.2021;13091;22;37.78;84196190
12.05.2021;13091;30;41.76;84261520
13.05.2021;13091;22;33.49;84300103
16.05.2021;13091;35;64.64;84359883
23.05.2021;13091;30;63.86;84630486
25.05.2021;13091;30;46.9;84661341
25.05.2021;13091;30;43.42;84662864
26.05.2021;13091;30;55.73;84725258
28.05.2021;13091;35;66.31;84812158
28.05.2021;13091;30;73.94;84812159
28.05.2021;13091;30;68.64;84812967
01.06.2021;13091;22;39.55;84892388
02.06.2021;13091;30;46.08;84983680
07.06.2021;13091;35;66.98;85111705
07.06.2021;13091;30;124.38;85114313
08.06.2021;13091;30;249.33;85150823
09.06.2021;13091;30;57.15;85197827
11.06.2021;13091;30;44.7;85288425
11.06.2021;13091;30;66.48;85289241
11.06.2021;13091;30;35.24;85290993
14.06.2021;13091;22;34.57;85370933
16.06.2021;13091;30;78.41;85471068
16.06.2021;13091;30;69.46;85471069
20.06.2021;13091;35;63.88;85615282
21.06.2021;13091;30;68.99;85658731
21.06.2021;13091;30;41.41;85660197
27.06.2021;13091;22;38.3;85871865
29.06.2021;13091;30;70.68;85960480
29.06.2021;13091;30;59.8;85960481
02.07.2021;13091;30;234.27;86080674
02.07.2021;13091;30;68.66;86084735
03.07.2021;13091;35;62.83;86103567
06.07.2021;13091;22;36.31;86195950
08.07.2021;13091;30;57.08;86268002
11.07.2021;13091;30;65.18;86373105
12.07.2021;13091;30;61.2;86395555
13.07.2021;13091;35;69.53;86434171
17.07.2021;13091;30;80.56;86597484
19.07.2021;13091;30;68.45;86654650
20.07.2021;13091;30;42.48;86694091
22.07.2021;13091;35;65.57;86757543
22.07.2021;13091;30;65.31;86758168
22.07.2021;13091;30;54.23;86758169
27.07.2021;13091;35;65.55;86917982
27.07.2021;13091;22;37.48;86918186
29.07.2021;13091;30;49.9;86991845
29.07.2021;13091;30;68.47;86991846
29.07.2021;13091;30;45.49;86993302
05.08.2021;13091;30;63.76;87221650
05.08.2021;13091;30;62.98;87221651
06.08.2021;13091;30;60.17;87281516
06.08.2021;13091;22;37.7;87287956
08.08.2021;13091;35;65.73;87314957
11.08.2021;13091;30;44.55;87409478
12.08.2021;13091;30;244.23;87448138
17.08.2021;13091;30;68.12;87596287
17.08.2021;13091;30;72.62;87596921
19.08.2021;13091;30;66.5;87670322
20.08.2021;13091;35;66.93;87718352
23.08.2021;13091;30;55.2;87783124
26.08.2021;13091;22;33.28;87923504
27.08.2021;13091;30;45.73;87957799
30.08.2021;13091;30;67.91;88047653
30.08.2021;13091;30;69.7;88049351
06.09.2021;13091;30;64.33;88262245
06.09.2021;13091;30;47.76;88262246
06.09.2021;13091;30;61.08;88262247
08.09.2021;13091;30;43.44;88337773
10.09.2021;13091;22;39.39;88416075
09.09.2021;13091;22;34.49;88425635
12.09.2021;13091;35;62.81;88484243
12.09.2021;13091;30;66.37;88484487
14.09.2021;13091;30;59.56;88541040
15.09.2021;13091;30;45.75;88579367
20.09.2021;13091;30;42.26;88723484
22.09.2021;13091;30;70.33;88796077
22.09.2021;13091;30;39.48;88797466
22.09.2021;13091;30;256.66;88800158
25.09.2021;13091;35;67.56;88911945
27.09.2021;13091;30;47;88948950
28.09.2021;13091;30;44.14;89057200
29.09.2021;13091;30;66.49;89134607
01.10.2021;13091;30;69.44;89182335
01.10.2021;13091;30;34.01;89182336
03.10.2021;13091;30;62.8;89250317
06.10.2021;13091;30;82.55;89353911
06.10.2021;13091;30;44.71;89355385
09.10.2021;13091;30;60.26;89482060
11.10.2021;13091;30;53.62;89538800
11.10.2021;13091;30;21.81;89538801
12.10.2021;13091;30;42.06;89584720
13.10.2021;13091;30;58.28;89626373
16.10.2021;13091;30;55.63;89747137
17.10.2021;13091;30;67.66;89760125
19.10.2021;13091;30;63.3;89823196
23.10.2021;13091;30;64.13;89979456
22.10.2021;13091;30;36.17;89981590
25.10.2021;13091;30;46.13;90033131
26.10.2021;13091;22;37.44;90099898
26.10.2021;13091;30;48.65;90100360
27.10.2021;13091;30;65.45;90119733
27.10.2021;13091;22;38.86;90123836
28.10.2021;13091;35;65.73;90164628
28.10.2021;13091;30;45.32;90166843
29.10.2021;13091;30;62.93;90218187
02.11.2021;13091;35;48.52;90318953
08.11.2021;13091;30;78.03;90527883
09.11.2021;13091;30;65.72;90570407
10.11.2021;13091;35;49.81;90614264
11.11.2021;13091;30;62.77;90654162
12.11.2021;13091;30;69.74;90722780
15.11.2021;13091;30;53.58;90791959
15.11.2021;13091;30;47.37;90793400
18.11.2021;13091;35;63.53;90924004
18.11.2021;13091;22;37.9;90924216
18.11.2021;13091;30;61.07;90924655
19.11.2021;13091;22;32.39;90987327
22.11.2021;13091;30;58.1;91025737
22.11.2021;13091;30;59.69;91025738
22.11.2021;13091;30;39.29;91027127
24.11.2021;13091;30;46.5;91099918
26.11.2021;13091;35;56.6;91218158
26.11.2021;13091;22;28.73;91223012
27.11.2021;13091;30;64.29;91247076
03.12.2021;13091;30;45.35;91457884
04.12.2021;13091;30;56.26;91499354
06.12.2021;13091;35;67.38;91529141
06.12.2021;13091;22;28.06;91533611
07.12.2021;13091;30;61.6;91570708
07.12.2021;13091;30;65.45;91570709
07.12.2021;13091;30;262.54;91574824
08.12.2021;13091;30;65.75;91633738
08.12.2021;13091;30;44.61;91634970
09.12.2021;13091;22;11.55;91688043
13.12.2021;13091;30;59.5;91797545
14.12.2021;13091;30;49.22;91819904
